timestamp,trace_id,impu,node,event_type,result,detail
2026-07-08T09:17:50.509,ca82f7cfad,sip:+999700000004445@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=70s mos=4.5
2026-07-08T09:17:54.242,a9c552aa3b,sip:+999700000003047@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:17:54.274,a9c552aa3b,sip:+999700000003047@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:19:44.680,71298525e0,sip:+999700000003640@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:19:44.721,71298525e0,sip:+999700000003640@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:19:53.478,6cdf486f78,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004241@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:19:53.533,6cdf486f78,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:20:57.272,3a3fdc9eee,sip:+999700000003382@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002613@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:20:57.317,3a3fdc9eee,sip:+999700000003382@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:21:11.806,6cdf486f78,sip:+999700000002639@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=78s mos=4.1
2026-07-08T09:22:24.390,117b71028c,sip:+999700000003557@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002507@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:22:24.449,117b71028c,sip:+999700000003557@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:22:26.864,55e591caa5,sip:+999700000001005@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:22:26.886,55e591caa5,sip:+999700000001005@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:22:56.780,332d7e6cb3,sip:+999700000001465@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:22:56.820,332d7e6cb3,sip:+999700000001465@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:22:57.728,117b71028c,sip:+999700000003557@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=33s mos=4.2
2026-07-08T09:23:59.129,c8910afc17,sip:+999700000003085@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:23:59.165,c8910afc17,sip:+999700000003085@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:24:32.133,2dfa10eb5e,sip:+999700000000601@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:24:32.167,2dfa10eb5e,sip:+999700000000601@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:25:29.955,3a3fdc9eee,sip:+999700000003382@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=272s mos=4.1
2026-07-08T09:25:51.676,9b07f9e39d,sip:+999700000001405@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:25:51.711,9b07f9e39d,sip:+999700000001405@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:26:59.619,6124b878bb,sip:+999700000001079@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002902@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:26:59.661,6124b878bb,sip:+999700000001079@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:27:37.622,b113740b55,sip:+999700000003072@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:27:37.662,b113740b55,sip:+999700000003072@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:28:05.992,6124b878bb,sip:+999700000001079@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=66s mos=4.3
2026-07-08T09:30:02.739,7bce20c9d6,sip:+999700000000662@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:30:02.779,7bce20c9d6,sip:+999700000000662@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:34:10.709,fbf9b8c9d6,sip:+999700000001521@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001701@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:34:10.743,fbf9b8c9d6,sip:+999700000001521@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:34:32.776,fbf9b8c9d6,sip:+999700000001521@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=22s mos=4.5
2026-07-08T09:34:51.092,4a21a92683,sip:+999700000000361@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:34:51.141,4a21a92683,sip:+999700000000361@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:35:31.380,56706344ca,sip:+999700000000512@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:35:31.425,56706344ca,sip:+999700000000512@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:36:56.233,dfcd7e263c,sip:+999700000004921@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:36:56.282,dfcd7e263c,sip:+999700000004921@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:37:57.613,b0629a2550,sip:+999700000003299@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:37:57.641,b0629a2550,sip:+999700000003299@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:38:14.455,16fe50460c,sip:+999700000004922@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000413@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:38:14.510,16fe50460c,sip:+999700000004922@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:38:26.415,16fe50460c,sip:+999700000004922@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=11s mos=4.1
2026-07-08T09:38:37.598,368b98d85f,sip:+999700000002141@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:38:37.645,368b98d85f,sip:+999700000002141@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:39:11.036,cdbc326963,sip:+999700000004262@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:39:11.065,cdbc326963,sip:+999700000004262@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:39:59.564,9d7d464d68,sip:+999700000000050@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001798@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:39:59.610,9d7d464d68,sip:+999700000000050@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:40:02.200,1dad2a26c1,sip:+999700000004085@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004885@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:40:02.237,1dad2a26c1,sip:+999700000004085@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:42:21.409,617e0a1dff,sip:+999700000003182@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:42:21.436,617e0a1dff,sip:+999700000003182@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:43:41.380,0f5d6cf0c9,sip:+999700000002067@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:43:41.409,0f5d6cf0c9,sip:+999700000002067@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:44:05.239,1636650dce,sip:+999700000003441@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001808@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:44:05.287,1636650dce,sip:+999700000003441@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:45:07.771,9848acbf29,sip:+999700000003902@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000004903@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:45:07.813,9848acbf29,sip:+999700000003902@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:45:08.847,9848acbf29,sip:+999700000003902@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=1s mos=4.5
2026-07-08T09:45:37.562,eec067f153,sip:+999700000004023@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003881@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:45:37.620,eec067f153,sip:+999700000004023@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:45:59.586,1636650dce,sip:+999700000003441@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=114s mos=4.0
2026-07-08T09:46:30.984,6ddd247d6e,sip:+999700000004307@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:46:31.013,6ddd247d6e,sip:+999700000004307@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:46:44.527,1dad2a26c1,sip:+999700000004085@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=402s mos=4.4
2026-07-08T09:47:20.838,9d7d464d68,sip:+999700000000050@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=441s mos=4.2
2026-07-08T09:47:35.956,9a0c11e80f,sip:+999700000001940@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001583@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:47:36.003,9a0c11e80f,sip:+999700000001940@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,NO_ANSWER,486 Busy Here
2026-07-08T09:47:51.276,06fa749ce0,sip:+999700000001933@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:47:51.312,06fa749ce0,sip:+999700000001933@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:48:56.812,eec067f153,sip:+999700000004023@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=199s mos=4.5
2026-07-08T09:49:15.630,655dae8d5b,sip:+999700000000087@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:49:15.655,655dae8d5b,sip:+999700000000087@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:49:16.841,8a058e6246,sip:+999700000000050@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:49:16.875,8a058e6246,sip:+999700000000050@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:50:59.578,80b7f1582e,sip:+999700000003375@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:50:59.614,80b7f1582e,sip:+999700000003375@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:52:55.543,a600686eed,sip:+999700000000662@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:52:55.578,a600686eed,sip:+999700000000662@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:53:20.720,c7fd0babec,sip:+999700000000298@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:53:20.762,c7fd0babec,sip:+999700000000298@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:56:31.367,798ae780cd,sip:+999700000004931@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:56:31.400,798ae780cd,sip:+999700000004931@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:58:31.209,d25f6edce6,sip:+999700000004107@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000757@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T09:58:31.253,d25f6edce6,sip:+999700000004107@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T09:59:12.340,d25f6edce6,sip:+999700000004107@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=41s mos=4.5
2026-07-08T09:59:39.660,10adf45983,sip:+999700000001569@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:59:39.702,10adf45983,sip:+999700000001569@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T09:59:49.809,74b6eca4cb,sip:+999700000001387@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T09:59:49.848,74b6eca4cb,sip:+999700000001387@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:00:09.196,2c63e0676b,sip:+999700000004133@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:00:09.239,2c63e0676b,sip:+999700000004133@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:01:12.100,0bb18614f7,sip:+999700000003787@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:01:12.133,0bb18614f7,sip:+999700000003787@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:01:38.936,18afeb6ac8,sip:+999700000002235@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:01:38.966,18afeb6ac8,sip:+999700000002235@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:04:30.464,509fb6f2eb,sip:+999700000004133@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:04:30.511,509fb6f2eb,sip:+999700000004133@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:04:41.921,f5812ce264,sip:+999700000003126@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:04:41.962,f5812ce264,sip:+999700000003126@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:06:43.203,dbc22e0b77,sip:+999700000000360@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003281@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:06:43.260,dbc22e0b77,sip:+999700000000360@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:07:14.088,faa539edb7,sip:+999700000003832@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:07:14.120,faa539edb7,sip:+999700000003832@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:07:22.226,2d7dff8469,sip:+999700000000625@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003366@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:07:22.271,2d7dff8469,sip:+999700000000625@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:07:27.773,13d0541a50,sip:+999700000000800@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:07:27.801,13d0541a50,sip:+999700000000800@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:07:56.063,dbc22e0b77,sip:+999700000000360@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=72s mos=4.5
2026-07-08T10:09:03.837,a93a6461e5,sip:+999700000004128@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001887@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:09:03.874,a93a6461e5,sip:+999700000004128@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:10:06.336,efaf92d78f,sip:+999700000001946@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:10:06.371,efaf92d78f,sip:+999700000001946@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:10:28.707,2d7dff8469,sip:+999700000000625@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=186s mos=4.4
2026-07-08T10:11:32.971,865fe6173d,sip:+999700000004411@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001967@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:11:33.019,865fe6173d,sip:+999700000004411@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:11:39.966,1dfc899585,sip:+999700000000016@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:11:39.999,1dfc899585,sip:+999700000000016@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:12:05.834,bf9bd01f43,sip:+999700000003338@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:12:05.860,bf9bd01f43,sip:+999700000003338@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:12:28.305,00a063e8c9,sip:+999700000002526@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:12:28.346,00a063e8c9,sip:+999700000002526@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:13:15.837,1853cf52cf,sip:+999700000004540@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001546@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:13:15.879,1853cf52cf,sip:+999700000004540@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:13:36.388,865fe6173d,sip:+999700000004411@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=123s mos=4.4
2026-07-08T10:14:23.253,a93a6461e5,sip:+999700000004128@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=319s mos=4.5
2026-07-08T10:14:58.697,4c06980797,sip:+999700000004777@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:14:58.727,4c06980797,sip:+999700000004777@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:15:12.799,b7b884bc8e,sip:+999700000000428@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:15:12.824,b7b884bc8e,sip:+999700000000428@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:15:57.454,d7a7e9a232,sip:+999700000000709@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000001911@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:15:57.467,d7a7e9a232,sip:+999700000000709@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_SETUP,FAIL,503
2026-07-08T10:16:26.248,9bb66476f7,sip:+999700000002856@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002758@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:16:26.285,9bb66476f7,sip:+999700000002856@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:16:44.177,b51cc96d0b,sip:+999700000001189@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:16:44.201,b51cc96d0b,sip:+999700000001189@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:17:16.984,1853cf52cf,sip:+999700000004540@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=241s mos=4.4
2026-07-08T10:18:52.078,1872580088,sip:+999700000002085@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:18:52.107,1872580088,sip:+999700000002085@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:20:01.104,3f3c672270,sip:+999700000001164@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000840@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:20:01.159,3f3c672270,sip:+999700000001164@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:20:20.245,f85d3d2676,sip:+999700000003970@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:20:20.281,f85d3d2676,sip:+999700000003970@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:20:46.833,7956c70a8e,sip:+999700000002444@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:20:46.869,7956c70a8e,sip:+999700000002444@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:22:16.947,d335fdae69,sip:+999700000003893@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:22:16.977,d335fdae69,sip:+999700000003893@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:22:32.417,6ec7f32d0f,sip:+999700000001054@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000000165@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:22:32.467,6ec7f32d0f,sip:+999700000001054@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:23:01.659,de74c417a4,sip:+999700000001571@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:23:01.697,de74c417a4,sip:+999700000001571@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:23:11.218,310392ba75,sip:+999700000004305@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:23:11.249,310392ba75,sip:+999700000004305@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:24:12.107,3f3c672270,sip:+999700000001164@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=250s mos=4.2
2026-07-08T10:24:17.718,9bb66476f7,sip:+999700000002856@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=471s mos=4.2
2026-07-08T10:26:20.537,6c68131728,sip:+999700000003491@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002816@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:26:20.600,6c68131728,sip:+999700000003491@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:26:29.054,25085b684d,sip:+999700000001537@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:26:29.092,25085b684d,sip:+999700000001537@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:26:48.607,6ec7f32d0f,sip:+999700000001054@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=256s mos=4.2
2026-07-08T10:27:28.542,6c68131728,sip:+999700000003491@ims.mnc070.mcc999.3gpp.network.org,rtpengine,CALL_END,COMPLETED,dur=67s mos=4.2
2026-07-08T10:27:31.173,a0a396be5d,sip:+999700000000707@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:27:31.203,a0a396be5d,sip:+999700000000707@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:27:32.450,f032392f0f,sip:+999700000001461@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:27:32.472,f032392f0f,sip:+999700000001461@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:31:32.244,333ea6c658,sip:+999700000002612@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:31:32.287,333ea6c658,sip:+999700000002612@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:31:45.284,095a78b81b,sip:+999700000003239@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:31:45.319,095a78b81b,sip:+999700000003239@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:32:13.942,5d2a9bed0a,sip:+999700000001055@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:32:13.970,5d2a9bed0a,sip:+999700000001055@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:32:16.200,ef614cb6cd,sip:+999700000003141@ims.mnc070.mcc999.3gpp.network.org,pcscf,REGISTER,OK,
2026-07-08T10:32:16.232,ef614cb6cd,sip:+999700000003141@ims.mnc070.mcc999.3gpp.network.org,scscf,REGISTER,OK,200 OK
2026-07-08T10:34:38.603,5fd154fea5,sip:+999700000003938@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000003177@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:34:38.662,5fd154fea5,sip:+999700000003938@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
2026-07-08T10:35:13.727,d65b591aba,sip:+999700000001669@ims.mnc070.mcc999.3gpp.network.org,pcscf,INVITE,OK,sip:+999700000002912@ims.mnc070.mcc999.3gpp.network.org
2026-07-08T10:35:13.797,d65b591aba,sip:+999700000001669@ims.mnc070.mcc999.3gpp.network.org,scscf,CALL_ANSWERED,OK,
